sampleTime, isHotThroughputUtilization
+2.919e+08ns, 1
+2.91925e+08ns, 1
+2.9195e+08ns, 1
+2.91975e+08ns, 1
+2.92e+08ns, 1
+2.92025e+08ns, 1
+2.9205e+08ns, 1
+2.92075e+08ns, 1
+2.921e+08ns, 1
+2.92125e+08ns, 1
+2.9215e+08ns, 1
+2.92175e+08ns, 1
+2.922e+08ns, 1
+2.92225e+08ns, 1
+2.9225e+08ns, 1
+2.92275e+08ns, 1
+2.923e+08ns, 1
+2.92325e+08ns, 1
+2.9235e+08ns, 1
+2.92375e+08ns, 1
+2.924e+08ns, 0
+2.92425e+08ns, 1
+2.9245e+08ns, 1
+2.92475e+08ns, 1
+2.925e+08ns, 1
+2.92525e+08ns, 1
+2.9255e+08ns, 1
+2.92575e+08ns, 1
+2.926e+08ns, 1
+2.92625e+08ns, 1
+2.9265e+08ns, 1
+2.92675e+08ns, 1
+2.927e+08ns, 1
+2.92725e+08ns, 1
+2.9275e+08ns, 1
+2.92775e+08ns, 1
+2.928e+08ns, 1
+2.92825e+08ns, 1
+2.9285e+08ns, 1
+2.92875e+08ns, 1
+2.929e+08ns, 0
+2.92925e+08ns, 1
+2.9295e+08ns, 1
+2.92975e+08ns, 1
+2.93e+08ns, 1
+2.93025e+08ns, 1
+2.9305e+08ns, 1
+2.93075e+08ns, 1
+2.931e+08ns, 1
+2.93125e+08ns, 1
+2.9315e+08ns, 1
+2.93175e+08ns, 1
+2.932e+08ns, 1
+2.93225e+08ns, 1
+2.9325e+08ns, 1
+2.93275e+08ns, 1
+2.933e+08ns, 1
+2.93325e+08ns, 1
+2.9335e+08ns, 1
+2.93375e+08ns, 1
+2.934e+08ns, 1
+2.93425e+08ns, 1
+2.9345e+08ns, 1
+2.93475e+08ns, 1
+2.935e+08ns, 1
+2.93525e+08ns, 1
+2.9355e+08ns, 0
+2.93575e+08ns, 1
+2.936e+08ns, 1
+2.93625e+08ns, 1
+2.9365e+08ns, 1
+2.93675e+08ns, 1
+2.937e+08ns, 1
+2.93725e+08ns, 1
+2.9375e+08ns, 1
+2.93775e+08ns, 1
+2.938e+08ns, 1
+2.93825e+08ns, 1
+2.9385e+08ns, 1
+2.93875e+08ns, 1
+2.939e+08ns, 1
+2.93925e+08ns, 1
+2.9395e+08ns, 1
+2.93975e+08ns, 1
+2.94e+08ns, 1
+2.94025e+08ns, 1
+2.9405e+08ns, 1
+2.94075e+08ns, 1
+2.941e+08ns, 1
+2.94125e+08ns, 1
+2.9415e+08ns, 1
+2.94175e+08ns, 1
+2.942e+08ns, 1
+2.94225e+08ns, 1
+2.9425e+08ns, 1
+2.94275e+08ns, 1
+2.943e+08ns, 1
+2.94325e+08ns, 1
+2.9435e+08ns, 1
+2.94375e+08ns, 1
+2.944e+08ns, 1
+2.94425e+08ns, 1
+2.9445e+08ns, 1
+2.94475e+08ns, 1
+2.945e+08ns, 1
+2.94525e+08ns, 1
+2.9455e+08ns, 1
+2.94575e+08ns, 1
+2.946e+08ns, 1
+2.94625e+08ns, 1
+2.9465e+08ns, 1
+2.94675e+08ns, 1
+2.947e+08ns, 1
+2.94725e+08ns, 1
+2.9475e+08ns, 1
+2.94775e+08ns, 1
+2.948e+08ns, 1
+2.94825e+08ns, 0
+2.9485e+08ns, 1
+2.94875e+08ns, 1
+2.949e+08ns, 1
+2.94925e+08ns, 1
+2.9495e+08ns, 1
+2.94975e+08ns, 1
+2.95e+08ns, 0
+2.95025e+08ns, 0
+2.9505e+08ns, 0
+2.95075e+08ns, 1
+2.951e+08ns, 1
+2.95125e+08ns, 0
+2.9515e+08ns, 0
+2.95175e+08ns, 1
+2.952e+08ns, 1
+2.95225e+08ns, 1
+2.9525e+08ns, 0
+2.95275e+08ns, 1
+2.953e+08ns, 1
+2.95325e+08ns, 1
+2.9535e+08ns, 1
+2.95375e+08ns, 1
+2.954e+08ns, 1
+2.95425e+08ns, 1
+2.9545e+08ns, 1
+2.95475e+08ns, 0
+2.955e+08ns, 0
+2.95525e+08ns, 0
+2.9555e+08ns, 1
+2.95575e+08ns, 1
+2.956e+08ns, 0
+2.95625e+08ns, 0
+2.9565e+08ns, 1
+2.95675e+08ns, 1
+2.957e+08ns, 1
+2.95725e+08ns, 1
+2.9575e+08ns, 1
+2.95775e+08ns, 1
+2.958e+08ns, 1
+2.95825e+08ns, 1
+2.9585e+08ns, 1
+2.95875e+08ns, 1
+2.959e+08ns, 1
+2.95925e+08ns, 1
+2.9595e+08ns, 1
+2.95975e+08ns, 1
+2.96e+08ns, 1
+2.96025e+08ns, 1
+2.9605e+08ns, 1
+2.96075e+08ns, 1
+2.961e+08ns, 1
+2.96125e+08ns, 1
+2.9615e+08ns, 1
+2.96175e+08ns, 1
+2.962e+08ns, 1
+2.96225e+08ns, 1
+2.9625e+08ns, 1
+2.96275e+08ns, 1
+2.963e+08ns, 1
+2.96325e+08ns, 1
+2.9635e+08ns, 1
+2.96375e+08ns, 1
+2.964e+08ns, 1
+2.96425e+08ns, 1
+2.9645e+08ns, 1
+2.96475e+08ns, 1
+2.965e+08ns, 1
+2.96525e+08ns, 1
+2.9655e+08ns, 1
+2.96575e+08ns, 1
+2.966e+08ns, 1
+2.96625e+08ns, 1
+2.9665e+08ns, 1
+2.96675e+08ns, 1
+2.967e+08ns, 1
+2.96725e+08ns, 1
+2.9675e+08ns, 1
+2.96775e+08ns, 1
+2.968e+08ns, 1
+2.96825e+08ns, 1
+2.9685e+08ns, 1
+2.96875e+08ns, 1
+2.969e+08ns, 1
+2.96925e+08ns, 1
+2.9695e+08ns, 1
+2.96975e+08ns, 1
+2.97e+08ns, 1
+2.97025e+08ns, 1
+2.9705e+08ns, 1
+2.97075e+08ns, 1
+2.971e+08ns, 1
+2.97125e+08ns, 1
+2.9715e+08ns, 1
+2.97175e+08ns, 0
+2.972e+08ns, 1
+2.97225e+08ns, 1
+2.9725e+08ns, 1
+2.97275e+08ns, 1
+2.973e+08ns, 1
+2.97325e+08ns, 1
+2.9735e+08ns, 0
+2.97375e+08ns, 1
+2.974e+08ns, 0
+2.97425e+08ns, 1
+2.9745e+08ns, 1
+2.97475e+08ns, 1
+2.975e+08ns, 1
+2.97525e+08ns, 1
+2.9755e+08ns, 1
+2.97575e+08ns, 1
+2.976e+08ns, 1
+2.97625e+08ns, 1
+2.9765e+08ns, 1
+2.97675e+08ns, 0
+2.977e+08ns, 0
+2.97725e+08ns, 1
+2.9775e+08ns, 1
+2.97775e+08ns, 1
+2.978e+08ns, 1
+2.97825e+08ns, 1
+2.9785e+08ns, 1
+2.97875e+08ns, 1
+2.979e+08ns, 0
+2.97925e+08ns, 1
+2.9795e+08ns, 1
+2.97975e+08ns, 1
+2.98e+08ns, 0
+2.98025e+08ns, 1
+2.9805e+08ns, 1
+2.98075e+08ns, 1
+2.981e+08ns, 1
+2.98125e+08ns, 1
+2.9815e+08ns, 1
+2.98175e+08ns, 1
+2.982e+08ns, 0
+2.98225e+08ns, 1
+2.9825e+08ns, 1
+2.98275e+08ns, 1
+2.983e+08ns, 1
+2.98325e+08ns, 0
+2.9835e+08ns, 1
+2.98375e+08ns, 1
+2.984e+08ns, 1
+2.98425e+08ns, 1
+2.9845e+08ns, 1
+2.98475e+08ns, 1
+2.985e+08ns, 1
+2.98525e+08ns, 1
+2.9855e+08ns, 1
+2.98575e+08ns, 1
+2.986e+08ns, 1
+2.98625e+08ns, 1
+2.9865e+08ns, 1
+2.98675e+08ns, 1
+2.987e+08ns, 0
+2.98725e+08ns, 1
+2.9875e+08ns, 1
+2.98775e+08ns, 1
+2.988e+08ns, 1
+2.98825e+08ns, 1
+2.9885e+08ns, 1
+2.98875e+08ns, 1
+2.989e+08ns, 1
+2.98925e+08ns, 1
+2.9895e+08ns, 1
+2.98975e+08ns, 1
+2.99e+08ns, 1
+2.99025e+08ns, 1
+2.9905e+08ns, 1
+2.99075e+08ns, 1
+2.991e+08ns, 1
+2.99125e+08ns, 1
+2.9915e+08ns, 1
+2.99175e+08ns, 1
+2.992e+08ns, 1
+2.99225e+08ns, 1
+2.9925e+08ns, 1
+2.99275e+08ns, 1
+2.993e+08ns, 1
+2.99325e+08ns, 1
+2.9935e+08ns, 1
+2.99375e+08ns, 1
+2.994e+08ns, 1
+2.99425e+08ns, 1
+2.9945e+08ns, 1
+2.99475e+08ns, 1
+2.995e+08ns, 1
+2.99525e+08ns, 1
+2.9955e+08ns, 1
+2.99575e+08ns, 0
+2.996e+08ns, 1
+2.99625e+08ns, 1
+2.9965e+08ns, 1
+2.99675e+08ns, 1
+2.997e+08ns, 1
+2.99725e+08ns, 1
+2.9975e+08ns, 1
+2.99775e+08ns, 1
+2.998e+08ns, 1
+2.99825e+08ns, 1
+2.9985e+08ns, 1
+2.99875e+08ns, 1
+2.999e+08ns, 1
+2.99925e+08ns, 1
+2.9995e+08ns, 1
+2.99975e+08ns, 1
+3e+08ns, 1
+3.00025e+08ns, 1
+3.0005e+08ns, 1
+3.00075e+08ns, 1
+3.001e+08ns, 1
+3.00125e+08ns, 1
+3.0015e+08ns, 0
+3.00175e+08ns, 1
+3.002e+08ns, 1
+3.00225e+08ns, 0
+3.0025e+08ns, 0
+3.00275e+08ns, 1
+3.003e+08ns, 1
+3.00325e+08ns, 1
+3.0035e+08ns, 0
+3.00375e+08ns, 1
+3.004e+08ns, 1
+3.00425e+08ns, 0
+3.0045e+08ns, 1
+3.00475e+08ns, 1
+3.005e+08ns, 1
+3.00525e+08ns, 0
+3.0055e+08ns, 0
+3.00575e+08ns, 1
+3.006e+08ns, 0
+3.00625e+08ns, 0
+3.0065e+08ns, 0
+3.00675e+08ns, 1
+3.007e+08ns, 1
+3.00725e+08ns, 1
+3.0075e+08ns, 1
+3.00775e+08ns, 1
+3.008e+08ns, 1
+3.00825e+08ns, 0
+3.0085e+08ns, 1
+3.00875e+08ns, 1
+3.009e+08ns, 1
+3.00925e+08ns, 1
+3.0095e+08ns, 1
+3.00975e+08ns, 0
+3.01e+08ns, 1
+3.01025e+08ns, 1
+3.0105e+08ns, 1
+3.01075e+08ns, 1
+3.011e+08ns, 1
+3.01125e+08ns, 1
+3.0115e+08ns, 1
+3.01175e+08ns, 1
+3.012e+08ns, 0
+3.01225e+08ns, 1
+3.0125e+08ns, 1
+3.01275e+08ns, 1
+3.013e+08ns, 1
+3.01325e+08ns, 1
+3.0135e+08ns, 1
+3.01375e+08ns, 1
+3.014e+08ns, 1
+3.01425e+08ns, 1
+3.0145e+08ns, 1
+3.01475e+08ns, 1
+3.015e+08ns, 1
+3.01525e+08ns, 1
+3.0155e+08ns, 1
+3.01575e+08ns, 1
+3.016e+08ns, 1
+3.01625e+08ns, 1
+3.0165e+08ns, 0
+3.01675e+08ns, 1
+3.017e+08ns, 1
+3.01725e+08ns, 1
+3.0175e+08ns, 1
+3.01775e+08ns, 1
+3.018e+08ns, 1
+3.01825e+08ns, 1
+3.0185e+08ns, 1
+3.01875e+08ns, 1
+3.019e+08ns, 1
+3.01925e+08ns, 1
+3.0195e+08ns, 1
+3.01975e+08ns, 1
+3.02e+08ns, 1
+3.02025e+08ns, 1
+3.0205e+08ns, 1
+3.02075e+08ns, 1
+3.021e+08ns, 0
+3.02125e+08ns, 1
+3.0215e+08ns, 1
+3.02175e+08ns, 1
+3.022e+08ns, 1
+3.02225e+08ns, 1
+3.0225e+08ns, 1
+3.02275e+08ns, 1
+3.023e+08ns, 1
+3.02325e+08ns, 1
+3.0235e+08ns, 1
+3.02375e+08ns, 1
+3.024e+08ns, 1
+3.02425e+08ns, 1
+3.0245e+08ns, 1
+3.02475e+08ns, 1
+3.025e+08ns, 1
+3.02525e+08ns, 1
+3.0255e+08ns, 1
+3.02575e+08ns, 1
+3.026e+08ns, 1
+3.02625e+08ns, 1
+3.0265e+08ns, 1
+3.02675e+08ns, 1
+3.027e+08ns, 1
+3.02725e+08ns, 1
+3.0275e+08ns, 1
+3.02775e+08ns, 1
+3.028e+08ns, 1
+3.02825e+08ns, 1
+3.0285e+08ns, 1
+3.02875e+08ns, 1
+3.029e+08ns, 1
+3.02925e+08ns, 1
+3.0295e+08ns, 1
+3.02975e+08ns, 1
+3.03e+08ns, 1
+3.03025e+08ns, 1
+3.0305e+08ns, 1
+3.03075e+08ns, 1
+3.031e+08ns, 1
+3.03125e+08ns, 1
+3.0315e+08ns, 1
+3.03175e+08ns, 1
+3.032e+08ns, 1
+3.03225e+08ns, 1
+3.0325e+08ns, 1
+3.03275e+08ns, 0
+3.033e+08ns, 1
+3.03325e+08ns, 1
+3.0335e+08ns, 1
+3.03375e+08ns, 1
+3.034e+08ns, 1
+3.03425e+08ns, 1
+3.0345e+08ns, 1
+3.03475e+08ns, 1
+3.035e+08ns, 1
+3.03525e+08ns, 1
+3.0355e+08ns, 1
+3.03575e+08ns, 1
+3.036e+08ns, 1
+3.03625e+08ns, 1
+3.0365e+08ns, 1
+3.03675e+08ns, 1
+3.037e+08ns, 1
+3.03725e+08ns, 1
+3.0375e+08ns, 1
+3.03775e+08ns, 0
+3.038e+08ns, 1
+3.03825e+08ns, 1
+3.0385e+08ns, 0
+3.03875e+08ns, 1
+3.039e+08ns, 0
+3.03925e+08ns, 1
+3.0395e+08ns, 0
+3.03975e+08ns, 1
+3.04e+08ns, 0
+3.04025e+08ns, 1
+3.0405e+08ns, 1
+3.04075e+08ns, 0
+3.041e+08ns, 1
+3.04125e+08ns, 1
+3.0415e+08ns, 1
+3.04175e+08ns, 1
+3.042e+08ns, 1
+3.04225e+08ns, 1
+3.0425e+08ns, 1
+3.04275e+08ns, 1
+3.043e+08ns, 1
+3.04325e+08ns, 1
+3.0435e+08ns, 1
+3.04375e+08ns, 1
+3.044e+08ns, 1
+3.04425e+08ns, 1
+3.0445e+08ns, 1
+3.04475e+08ns, 1
+3.045e+08ns, 1
+3.04525e+08ns, 1
+3.0455e+08ns, 1
+3.04575e+08ns, 1
+3.046e+08ns, 1
+3.04625e+08ns, 1
+3.0465e+08ns, 1
+3.04675e+08ns, 1
+3.047e+08ns, 1
+3.04725e+08ns, 1
+3.0475e+08ns, 1
+3.04775e+08ns, 1
+3.048e+08ns, 1
+3.04825e+08ns, 1
+3.0485e+08ns, 1
+3.04875e+08ns, 1
+3.049e+08ns, 1
+3.04925e+08ns, 1
+3.0495e+08ns, 1
+3.04975e+08ns, 1
+3.05e+08ns, 1
+3.05025e+08ns, 0
+3.0505e+08ns, 1
+3.05075e+08ns, 0
+3.051e+08ns, 1
+3.05125e+08ns, 1
+3.0515e+08ns, 1
+3.05175e+08ns, 1
+3.052e+08ns, 1
+3.05225e+08ns, 1
+3.0525e+08ns, 1
+3.05275e+08ns, 1
+3.053e+08ns, 1
+3.05325e+08ns, 1
+3.0535e+08ns, 1
+3.05375e+08ns, 1
+3.054e+08ns, 0
+3.05425e+08ns, 1
+3.0545e+08ns, 1
+3.05475e+08ns, 1
+3.055e+08ns, 1
+3.05525e+08ns, 1
+3.0555e+08ns, 1
+3.05575e+08ns, 1
+3.056e+08ns, 1
+3.05625e+08ns, 1
+3.0565e+08ns, 1
+3.05675e+08ns, 1
+3.057e+08ns, 1
+3.05725e+08ns, 1
+3.0575e+08ns, 1
+3.05775e+08ns, 1
+3.058e+08ns, 1
+3.05825e+08ns, 1
+3.0585e+08ns, 1
+3.05875e+08ns, 1
+3.059e+08ns, 1
+3.05925e+08ns, 1
+3.0595e+08ns, 1
+3.05975e+08ns, 1
+3.06e+08ns, 1
+3.06025e+08ns, 1
+3.0605e+08ns, 1
+3.06075e+08ns, 1
+3.061e+08ns, 0
+3.06125e+08ns, 1
+3.0615e+08ns, 0
+3.06175e+08ns, 1
+3.062e+08ns, 1
+3.06225e+08ns, 1
+3.0625e+08ns, 1
+3.06275e+08ns, 1
+3.063e+08ns, 1
+3.06325e+08ns, 1
+3.0635e+08ns, 1
+3.06375e+08ns, 1
+3.064e+08ns, 1
+3.06425e+08ns, 1
+3.0645e+08ns, 1
+3.06475e+08ns, 1
+3.065e+08ns, 1
+3.06525e+08ns, 1
+3.0655e+08ns, 1
+3.06575e+08ns, 0
+3.066e+08ns, 1
+3.06625e+08ns, 1
+3.0665e+08ns, 1
+3.06675e+08ns, 1
+3.067e+08ns, 1
+3.06725e+08ns, 1
+3.0675e+08ns, 1
+3.06775e+08ns, 1
+3.068e+08ns, 1
+3.06825e+08ns, 1
+3.0685e+08ns, 1
+3.06875e+08ns, 1
+3.069e+08ns, 1
+3.06925e+08ns, 1
+3.0695e+08ns, 1
+3.06975e+08ns, 1
+3.07e+08ns, 1
+3.07025e+08ns, 1
+3.0705e+08ns, 1
+3.07075e+08ns, 0
+3.071e+08ns, 1
+3.07125e+08ns, 0
+3.0715e+08ns, 1
+3.07175e+08ns, 1
+3.072e+08ns, 1
+3.07225e+08ns, 1
+3.0725e+08ns, 1
+3.07275e+08ns, 0
+3.073e+08ns, 1
+3.07325e+08ns, 1
+3.0735e+08ns, 1
+3.07375e+08ns, 1
+3.074e+08ns, 1
+3.07425e+08ns, 1
+3.0745e+08ns, 1
+3.07475e+08ns, 1
+3.075e+08ns, 1
+3.07525e+08ns, 1
+3.0755e+08ns, 1
+3.07575e+08ns, 1
+3.076e+08ns, 1
+3.07625e+08ns, 1
+3.0765e+08ns, 0
+3.07675e+08ns, 1
+3.077e+08ns, 1
+3.07725e+08ns, 1
+3.0775e+08ns, 1
+3.07775e+08ns, 1
+3.078e+08ns, 1
+3.07825e+08ns, 1
+3.0785e+08ns, 1
+3.07875e+08ns, 1
+3.079e+08ns, 1
+3.07925e+08ns, 1
+3.0795e+08ns, 1
+3.07975e+08ns, 1
+3.08e+08ns, 1
+3.08025e+08ns, 1
+3.0805e+08ns, 1
+3.08075e+08ns, 1
+3.081e+08ns, 1
+3.08125e+08ns, 1
+3.0815e+08ns, 1
+3.08175e+08ns, 1
+3.082e+08ns, 1
+3.08225e+08ns, 1
+3.0825e+08ns, 1
+3.08275e+08ns, 1
+3.083e+08ns, 1
+3.08325e+08ns, 1
+3.0835e+08ns, 1
+3.08375e+08ns, 0
+3.084e+08ns, 1
+3.08425e+08ns, 1
+3.0845e+08ns, 1
+3.08475e+08ns, 1
+3.085e+08ns, 1
+3.08525e+08ns, 1
+3.0855e+08ns, 1
+3.08575e+08ns, 1
+3.086e+08ns, 0
+3.08625e+08ns, 1
+3.0865e+08ns, 1
+3.08675e+08ns, 0
+3.087e+08ns, 1
+3.08725e+08ns, 1
+3.0875e+08ns, 1
+3.08775e+08ns, 1
+3.088e+08ns, 1
+3.08825e+08ns, 0
+3.0885e+08ns, 1
+3.08875e+08ns, 1
+3.089e+08ns, 0
+3.08925e+08ns, 1
+3.0895e+08ns, 1
+3.08975e+08ns, 0
+3.09e+08ns, 1
+3.09025e+08ns, 1
+3.0905e+08ns, 1
+3.09075e+08ns, 1
+3.091e+08ns, 1
+3.09125e+08ns, 0
+3.0915e+08ns, 1
+3.09175e+08ns, 1
+3.092e+08ns, 1
+3.09225e+08ns, 1
+3.0925e+08ns, 1
+3.09275e+08ns, 1
+3.093e+08ns, 1
+3.09325e+08ns, 1
+3.0935e+08ns, 1
+3.09375e+08ns, 1
+3.094e+08ns, 1
+3.09425e+08ns, 1
+3.0945e+08ns, 1
+3.09475e+08ns, 1
+3.095e+08ns, 1
+3.09525e+08ns, 1
+3.0955e+08ns, 0
+3.09575e+08ns, 1
+3.096e+08ns, 1
+3.09625e+08ns, 0
+3.0965e+08ns, 1
+3.09675e+08ns, 0
+3.097e+08ns, 1
+3.09725e+08ns, 1
+3.0975e+08ns, 0
+3.09775e+08ns, 1
+3.098e+08ns, 1
+3.09825e+08ns, 1
+3.0985e+08ns, 1
+3.09875e+08ns, 1
+3.099e+08ns, 1
+3.09925e+08ns, 1
+3.0995e+08ns, 1
+3.09975e+08ns, 1
+3.1e+08ns, 1
+3.10025e+08ns, 1
+3.1005e+08ns, 1
+3.10075e+08ns, 1
+3.101e+08ns, 1
+3.10125e+08ns, 1
+3.1015e+08ns, 1
+3.10175e+08ns, 1
+3.102e+08ns, 1
+3.10225e+08ns, 1
+3.1025e+08ns, 0
+3.10275e+08ns, 1
+3.103e+08ns, 0
+3.10325e+08ns, 1
+3.1035e+08ns, 1
+3.10375e+08ns, 1
+3.104e+08ns, 1
+3.10425e+08ns, 0
+3.1045e+08ns, 1
+3.10475e+08ns, 1
+3.105e+08ns, 1
+3.10525e+08ns, 1
+3.1055e+08ns, 1
+3.10575e+08ns, 1
+3.106e+08ns, 1
+3.10625e+08ns, 1
+3.1065e+08ns, 1
+3.10675e+08ns, 1
+3.107e+08ns, 1
+3.10725e+08ns, 0
+3.1075e+08ns, 1
+3.10775e+08ns, 1
+3.108e+08ns, 1
+3.10825e+08ns, 1
+3.1085e+08ns, 1
+3.10875e+08ns, 0
+3.109e+08ns, 1
+3.10925e+08ns, 1
+3.1095e+08ns, 0
+3.10975e+08ns, 1
+3.11e+08ns, 1
+3.11025e+08ns, 1
+3.1105e+08ns, 0
+3.11075e+08ns, 0
+3.111e+08ns, 1
+3.11125e+08ns, 1
+3.1115e+08ns, 1
+3.11175e+08ns, 1
+3.112e+08ns, 1
+3.11225e+08ns, 1
+3.1125e+08ns, 0
+3.11275e+08ns, 1
+3.113e+08ns, 1
+3.11325e+08ns, 0
+3.1135e+08ns, 1
+3.11375e+08ns, 0
+3.114e+08ns, 1
+3.11425e+08ns, 1
+3.1145e+08ns, 1
+3.11475e+08ns, 0
+3.115e+08ns, 1
+3.11525e+08ns, 1
+3.1155e+08ns, 1
+3.11575e+08ns, 1
+3.116e+08ns, 0
+3.11625e+08ns, 1
+3.1165e+08ns, 1
+3.11675e+08ns, 1
+3.117e+08ns, 1
+3.11725e+08ns, 1
+3.1175e+08ns, 0
+3.11775e+08ns, 1
+3.118e+08ns, 1
+3.11825e+08ns, 0
+3.1185e+08ns, 1
+3.11875e+08ns, 0
+3.119e+08ns, 0
+3.11925e+08ns, 1
+3.1195e+08ns, 0
+3.11975e+08ns, 1
+3.12e+08ns, 1
+3.12025e+08ns, 1
+3.1205e+08ns, 1
+3.12075e+08ns, 1
+3.121e+08ns, 1
+3.12125e+08ns, 1
+3.1215e+08ns, 1
+3.12175e+08ns, 1
+3.122e+08ns, 1
+3.12225e+08ns, 1
+3.1225e+08ns, 1
+3.12275e+08ns, 1
+3.123e+08ns, 1
+3.12325e+08ns, 1
+3.1235e+08ns, 0
+3.12375e+08ns, 0
+3.124e+08ns, 1
+3.12425e+08ns, 1
+3.1245e+08ns, 1
+3.12475e+08ns, 1
+3.125e+08ns, 1
+3.12525e+08ns, 1
+3.1255e+08ns, 1
+3.12575e+08ns, 1
+3.126e+08ns, 1
+3.12625e+08ns, 1
+3.1265e+08ns, 1
+3.12675e+08ns, 1
+3.127e+08ns, 1
+3.12725e+08ns, 1
+3.1275e+08ns, 1
+3.12775e+08ns, 1
+3.128e+08ns, 1
+3.12825e+08ns, 1
+3.1285e+08ns, 1
+3.12875e+08ns, 1
+3.129e+08ns, 1
+3.12925e+08ns, 1
+3.1295e+08ns, 1
+3.12975e+08ns, 1
+3.13e+08ns, 1
+3.13025e+08ns, 1
+3.1305e+08ns, 1
+3.13075e+08ns, 1
+3.131e+08ns, 1
+3.13125e+08ns, 1
+3.1315e+08ns, 1
+3.13175e+08ns, 1
+3.132e+08ns, 1
+3.13225e+08ns, 1
+3.1325e+08ns, 1
+3.13275e+08ns, 1
+3.133e+08ns, 1
+3.13325e+08ns, 1
+3.1335e+08ns, 1
+3.13375e+08ns, 1
+3.134e+08ns, 1
+3.13425e+08ns, 1
+3.1345e+08ns, 0
+3.13475e+08ns, 1
+3.135e+08ns, 1
+3.13525e+08ns, 1
+3.1355e+08ns, 1
+3.13575e+08ns, 1
+3.136e+08ns, 1
+3.13625e+08ns, 1
+3.1365e+08ns, 1
+3.13675e+08ns, 1
+3.137e+08ns, 1
+3.13725e+08ns, 1
+3.1375e+08ns, 1
+3.13775e+08ns, 1
+3.138e+08ns, 1
+3.13825e+08ns, 1
+3.1385e+08ns, 1
+3.13875e+08ns, 1
+3.139e+08ns, 1
+3.13925e+08ns, 1
+3.1395e+08ns, 1
+3.13975e+08ns, 1
+3.14e+08ns, 1
+3.14025e+08ns, 1
+3.1405e+08ns, 1
+3.14075e+08ns, 1
+3.141e+08ns, 1
+3.14125e+08ns, 1
+3.1415e+08ns, 1
+3.14175e+08ns, 1
+3.142e+08ns, 1
+3.14225e+08ns, 1
+3.1425e+08ns, 1
+3.14275e+08ns, 1
+3.143e+08ns, 1
+3.14325e+08ns, 1
+3.1435e+08ns, 1
+3.14375e+08ns, 1
+3.144e+08ns, 1
+3.14425e+08ns, 1
+3.1445e+08ns, 1
+3.14475e+08ns, 1
+3.145e+08ns, 1
+3.14525e+08ns, 1
+3.1455e+08ns, 1
+3.14575e+08ns, 1
+3.146e+08ns, 1
+3.14625e+08ns, 1
+3.1465e+08ns, 1
+3.14675e+08ns, 1
+3.147e+08ns, 1
+3.14725e+08ns, 1
+3.1475e+08ns, 1
+3.14775e+08ns, 1
+3.148e+08ns, 1
+3.14825e+08ns, 1
+3.1485e+08ns, 1
+3.14875e+08ns, 1
+3.149e+08ns, 1
+3.14925e+08ns, 1
+3.1495e+08ns, 1
+3.14975e+08ns, 1
+3.15e+08ns, 1
+3.15025e+08ns, 1
+3.1505e+08ns, 1
+3.15075e+08ns, 1
+3.151e+08ns, 1
+3.15125e+08ns, 1
+3.1515e+08ns, 1
+3.15175e+08ns, 1
+3.152e+08ns, 1
+3.15225e+08ns, 1
+3.1525e+08ns, 1
+3.15275e+08ns, 1
+3.153e+08ns, 1
+3.15325e+08ns, 1
+3.1535e+08ns, 1
+3.15375e+08ns, 1
+3.154e+08ns, 1
+3.15425e+08ns, 1
+3.1545e+08ns, 1
+3.15475e+08ns, 1
+3.155e+08ns, 1
+3.15525e+08ns, 1
+3.1555e+08ns, 1
+3.15575e+08ns, 1
+3.156e+08ns, 1
+3.15625e+08ns, 1
+3.1565e+08ns, 1
+3.15675e+08ns, 1
+3.157e+08ns, 1
+3.15725e+08ns, 1
+3.1575e+08ns, 1
+3.15775e+08ns, 1
+3.158e+08ns, 1
+3.15825e+08ns, 1
+3.1585e+08ns, 1
+3.15875e+08ns, 1
+3.159e+08ns, 1
+3.15925e+08ns, 0
+3.1595e+08ns, 1
+3.15975e+08ns, 1
+3.16e+08ns, 1
+3.16025e+08ns, 1
+3.1605e+08ns, 1
+3.16075e+08ns, 1
+3.161e+08ns, 1
+3.16125e+08ns, 1
+3.1615e+08ns, 1
+3.16175e+08ns, 1
+3.162e+08ns, 1
+3.16225e+08ns, 1
+3.1625e+08ns, 1
+3.16275e+08ns, 1
+3.163e+08ns, 1
+3.16325e+08ns, 1
+3.1635e+08ns, 1
+3.16375e+08ns, 1
+3.164e+08ns, 1
+3.16425e+08ns, 1
+3.1645e+08ns, 0
+3.16475e+08ns, 0
+3.165e+08ns, 0
+3.16525e+08ns, 0
+3.1655e+08ns, 0
+3.16575e+08ns, 1
+3.166e+08ns, 1
+3.16625e+08ns, 0
+3.1665e+08ns, 1
+3.16675e+08ns, 1
+3.167e+08ns, 1
+3.16725e+08ns, 1
+3.1675e+08ns, 1
+3.16775e+08ns, 1
+3.168e+08ns, 1
+3.16825e+08ns, 1
+3.1685e+08ns, 0
+3.16875e+08ns, 1
+3.169e+08ns, 1
+3.16925e+08ns, 1
+3.1695e+08ns, 1
+3.16975e+08ns, 1
+3.17e+08ns, 0
+3.17025e+08ns, 1
+3.1705e+08ns, 1
+3.17075e+08ns, 0
+3.171e+08ns, 1
+3.17125e+08ns, 0
+3.1715e+08ns, 1
+3.17175e+08ns, 1
+3.172e+08ns, 1
+3.17225e+08ns, 1
+3.1725e+08ns, 1
+3.17275e+08ns, 1
+3.173e+08ns, 1
